EmpID,BusinessUnit,Education,FieldOfStudy,Gender,Age,ProximityToHome,Travel,JobGrade,JobRole,MaritalStatus,MonthlyPay,PreviousEmployers,SalaryIncrement,PerformanceRating,WorkingExperience,TrainingAttended,WorkLifeBalance,WithCompany,CurrentRole,LastPromoted,CurrentManager,SatisfactionCompany,SatisfactionRole,SatisfactionCoworkers,LeftCompany
1799,Product Development,4,Engineering,Female,56,4,Rare,5,Section Manager,Divorced,19943,4,6,3,28,2,3,5,2,4,2,4,1,4,No
1800,Business Development,2,Sciences,Male,32,5,Regular,2,Account Manager,Married,6524,1,7,3,10,3,3,10,8,5,3,2,2,4,No
1801,Business Development,2,Business Tech,Male,46,9,Rare,3,Account Manager,Single,9619,1,9,3,9,3,3,9,8,4,7,3,4,4,Yes
1802,Product Development,3,Sciences,Female,34,1,Rare,1,Technical Support,Married,3294,5,10,3,7,2,2,5,4,0,2,4,2,1,No
1803,Product Development,3,Sciences,Male,29,15,Rare,1,Product Research ,Single,2340,1,12,3,6,1,3,6,5,1,5,3,4,1,No
1804,Business Development,4,Sciences,Female,34,10,Rare,1,Account Executive,Married,2220,1,12,3,1,2,3,1,1,0,0,3,3,4,No
1805,Product Development,3,Business Tech,Male,28,16,None,1,Product Research ,Single,2144,1,7,3,5,3,2,5,3,1,4,3,3,3,No
1806,Business Development,1,Business Tech,Male,28,10,Rare,1,Account Executive,Married,1052,1,15,4,1,5,3,1,0,0,0,4,2,2,No
1807,Business Development,4,Marketing,Male,32,26,None,2,Account Manager,Married,4465,0,11,3,4,2,3,3,2,2,2,3,4,1,No
1808,Product Development,4,Sciences,Female,49,10,Regular,5,Product Head,Single,18665,9,4,3,22,4,3,3,2,1,2,3,1,4,No
1809,Business Development,4,Sciences,Male,39,2,Rare,3,Account Manager,Single,7880,0,11,3,9,3,3,8,7,0,7,1,3,4,No
1810,Product Development,3,Business Tech,Male,33,9,Rare,1,Product Research ,Married,2781,0,6,3,15,5,3,14,10,4,10,1,4,2,No
1811,Business Development,3,Marketing,Male,35,16,Rare,3,Account Manager,Married,8020,0,8,3,12,3,2,11,9,6,9,3,2,3,No
1812,Business Development,2,Marketing,Female,41,20,Rare,1,Account Executive,Single,3140,1,15,4,4,5,2,4,3,0,2,2,2,4,Yes
1813,Product Development,2,Business Tech,Male,34,6,Rare,1,Product Research ,Single,2960,2,4,3,8,2,3,4,2,1,3,2,1,3,Yes
1814,Product Development,4,Business Tech,Female,36,12,Rare,3,Manufacturing Head,Single,8858,0,4,3,15,2,2,14,8,7,8,4,4,2,No
1815,Product Development,4,Sciences,Female,29,28,Rare,1,Product Research ,Divorced,2514,4,15,4,11,1,3,7,5,1,7,3,4,1,No
1816,Product Development,3,Sciences,Female,27,4,Rare,1,Product Research ,Single,2318,1,12,3,1,2,3,1,1,0,0,2,3,3,No
1817,Business Development,3,Business Tech,Male,43,2,Rare,2,Account Manager,Married,7847,1,10,3,10,3,3,10,9,8,8,4,4,1,No
1818,Product Development,4,Sciences,Female,43,10,Regular,1,Technical Support,Single,2455,0,12,3,9,5,3,8,7,1,7,3,4,1,No
1819,Product Development,1,Sciences,Male,45,1,None,3,Product Executive,Married,10748,3,15,4,25,3,2,23,15,14,4,3,3,4,No
1820,Product Development,2,Business Tech,Male,30,9,Rare,1,Technical Support,Single,2206,1,6,3,10,5,3,10,0,1,8,4,3,1,No
1821,Business Development,3,Sciences,Female,56,6,Regular,4,Account Manager,Married,13212,9,4,3,36,0,2,7,7,7,7,3,1,4,No
1822,Product Development,3,Business Tech,Female,45,25,Regular,5,Section Manager,Single,18061,3,15,4,22,4,3,0,0,0,0,2,2,3,No
1823,Product Development,1,Business Tech,Male,55,8,None,4,Product Executive,Divorced,13577,1,8,3,34,3,3,33,9,15,0,4,2,4,No
1824,Business Development,2,Engineering,Male,34,7,Rare,1,Account Executive,Married,2308,0,20,5,12,4,3,11,10,5,7,2,3,2,No
1825,Product Development,1,Sciences,Male,30,1,None,3,Manufacturing Head,Single,8474,1,15,4,12,2,3,11,8,5,8,3,3,3,No
1826,Product Development,4,Sciences,Female,33,3,Regular,1,Product Research ,Married,2909,1,4,3,8,3,3,8,7,3,0,4,3,3,No
1827,Product Development,3,Sciences,Male,45,7,Rare,3,Product Research ,Divorced,9724,2,10,3,25,2,3,1,0,0,0,2,1,3,No
1828,Product Development,4,Business Tech,Female,31,7,Rare,3,Manufacturing Head,Single,7143,1,7,3,11,2,2,11,9,4,10,3,4,3,No
1829,Business Development,3,Marketing,Male,45,9,Rare,3,Account Manager,Divorced,10761,4,5,3,18,2,3,5,4,0,2,4,1,3,No
1830,Business Development,2,Other,Male,30,8,Rare,3,Account Manager,Divorced,7264,5,3,2,10,2,4,8,4,7,7,3,3,1,No
1831,Business Development,1,Business Tech,Female,24,4,Rare,2,Account Manager,Married,4162,1,5,3,5,3,3,5,4,0,3,4,3,3,No
1832,Product Development,4,Business Tech,Male,40,16,Regular,2,Technical Support,Single,5094,6,7,3,10,6,3,1,0,0,0,1,3,4,No
1833,Business Development,2,Marketing,Female,40,2,Rare,2,Account Manager,Married,5677,3,7,3,15,4,3,11,8,5,10,2,2,3,No
1834,Product Development,1,Sciences,Female,44,2,Rare,1,Product Research ,Married,2011,1,6,3,10,5,3,10,5,7,7,1,4,4,No
1835,Product Development,3,Business Tech,Female,54,1,Rare,4,Product Head,Single,17328,6,12,3,29,3,2,20,7,12,7,4,4,4,No
1836,Business Development,2,Sciences,Male,36,1,Rare,2,Account Manager,Married,6201,1,7,3,18,1,2,18,14,4,11,2,4,4,No
1837,Business Development,1,Marketing,Male,20,22,Rare,1,Account Executive,Single,1675,0,12,3,0,2,2,0,0,0,0,4,3,4,Yes
1838,Business Development,3,Other,Male,20,21,Rare,1,Account Executive,Single,2121,1,6,3,1,3,4,1,0,0,0,4,2,2,Yes
1839,Product Development,4,Other,Female,49,22,Rare,4,Product Head,Married,16413,3,9,3,27,2,3,4,2,1,2,1,2,2,No
1840,Product Development,2,Sciences,Female,52,4,Rare,4,Section Manager,Married,16555,2,6,3,31,2,1,5,2,1,4,4,4,4,No
1841,Product Development,2,Other,Female,22,26,None,1,Product Research ,Married,2814,1,7,3,4,2,2,4,2,1,3,2,3,2,No
1842,Product Development,3,Business Tech,Male,27,9,None,1,Product Research ,Divorced,2024,6,11,3,6,1,1,2,2,2,2,4,2,4,No
1843,HR,3,Sciences,Male,36,8,Rare,1,HR,Married,2342,0,14,4,6,3,3,5,4,0,3,1,1,3,No
1844,Product Development,3,Engineering,Male,43,27,Rare,1,Technical Support,Divorced,4876,5,5,3,8,0,3,6,4,0,2,4,2,3,No
1845,Business Development,2,Engineering,Female,30,25,None,2,Account Manager,Married,4736,7,5,3,4,2,4,2,2,2,2,4,3,2,No
1846,Business Development,4,Marketing,Female,38,7,Rare,2,Account Manager,Single,4028,0,13,4,8,2,3,7,7,0,5,4,4,1,No
1847,Product Development,2,Sciences,Female,36,4,Regular,2,Manufacturing Head,Divorced,5131,7,6,3,18,3,3,4,2,0,2,4,2,2,No
1848,Business Development,3,Sciences,Male,27,2,Rare,2,Account Manager,Single,4478,1,4,3,5,3,3,5,4,0,4,4,3,1,No
1849,Business Development,4,Marketing,Male,36,13,Rare,2,Account Manager,Divorced,6134,5,6,3,16,3,3,2,2,2,2,2,1,2,Yes
1850,Product Development,3,Business Tech,Male,44,24,None,1,Technical Support,Single,3708,2,7,3,9,5,3,5,2,1,4,1,3,3,No
1851,Business Development,4,Marketing,Female,30,7,Rare,2,Account Manager,Divorced,4779,7,7,3,8,3,3,3,2,0,2,4,1,2,No
1852,Product Development,4,Other,Male,44,10,Rare,2,Product Executive,Married,6465,2,6,3,9,5,4,4,2,1,3,4,4,4,No
1853,HR,3,HR,Male,29,13,Rare,1,HR,Divorced,2335,4,8,3,4,3,3,2,2,2,0,1,1,4,Yes
1854,Product Development,2,Business Tech,Male,39,7,Regular,5,Section Manager,Married,19272,1,8,3,21,2,3,21,9,13,3,3,4,1,No
1855,Product Development,4,Business Tech,Male,31,1,Rare,1,Product Research ,Single,2501,1,10,3,1,4,3,1,1,1,0,3,2,2,No
1856,Product Development,3,Other,Male,30,20,Rare,2,Manufacturing Head,Married,9957,0,8,3,7,1,2,6,2,0,2,3,1,3,No
1857,Business Development,3,Business Tech,Male,26,10,Rare,2,Account Manager,Single,4684,1,6,3,5,4,3,5,3,1,2,3,4,1,No
1858,Product Development,3,Business Tech,Male,44,23,None,2,Technical Support,Married,2042,4,5,3,17,3,4,3,2,1,2,2,2,3,No
1859,Business Development,4,Business Tech,Male,33,2,Rare,2,Account Manager,Divorced,5505,1,7,3,6,5,3,6,2,0,4,4,4,3,No
1860,Business Development,3,Marketing,Male,40,26,Rare,2,Account Manager,Married,8396,1,7,3,8,3,2,7,7,7,5,3,1,2,No
1861,Business Development,4,Sciences,Female,41,2,Rare,4,Section Manager,Married,16595,7,9,3,22,2,3,18,16,11,8,2,1,2,No
1862,Product Development,3,Sciences,Male,31,2,Regular,1,Technical Support,Married,3722,6,6,3,7,2,1,2,2,2,2,2,4,3,Yes
1863,HR,2,Business Tech,Male,59,6,Rare,1,HR,Married,2267,8,10,3,7,2,2,2,2,2,2,2,3,4,No
1864,Product Development,2,Sciences,Female,32,3,Rare,3,Product Head,Single,11159,3,8,3,10,6,3,7,7,7,7,3,4,4,No
1865,Product Development,2,Business Tech,Female,53,13,Rare,2,Manufacturing Head,Divorced,4450,1,3,2,5,3,3,4,2,1,3,4,1,3,No
1866,Business Development,3,Sciences,Male,42,12,Rare,4,Account Manager,Single,13758,0,5,3,22,2,2,21,9,13,14,3,1,2,Yes
1867,Product Development,4,Sciences,Male,58,1,None,2,Product Executive,Divorced,5660,2,6,3,12,2,3,5,3,1,2,4,3,4,No
1868,Product Development,3,Sciences,Male,48,1,Rare,5,Product Head,Single,18265,6,5,3,25,3,4,1,0,0,0,4,4,3,No
1869,Product Development,4,Sciences,Male,35,9,Rare,2,Product Executive,Single,6540,9,12,3,10,5,3,1,1,0,0,3,2,3,No
1870,Business Development,2,Sciences,Male,36,3,Rare,3,Account Manager,Married,10325,1,4,3,16,6,3,16,7,3,7,3,4,1,Yes
1871,Product Development,2,Sciences,Male,35,18,Regular,3,Manufacturing Head,Single,9362,2,4,3,10,2,3,2,2,2,2,3,4,3,No
1872,Business Development,3,Engineering,Male,34,1,Rare,3,Account Manager,Married,7083,1,7,3,10,3,3,10,9,8,6,4,3,4,No
1873,Product Development,3,Business Tech,Male,42,29,Rare,2,Technical Support,Single,4272,4,12,3,16,3,3,1,0,0,0,2,4,1,No
1874,Product Development,2,Sciences,Male,49,28,Regular,2,Technical Support,Single,4284,3,13,4,20,2,3,4,3,1,3,1,1,1,Yes
1875,Product Development,4,Engineering,Male,32,5,None,1,Product Research ,Single,2718,2,7,3,12,3,3,7,7,0,7,2,2,2,No
1876,Product Development,3,Business Tech,Male,37,6,Rare,2,Product Research ,Divorced,5974,4,6,3,13,2,3,7,7,6,7,3,1,1,No
1877,Product Development,3,Sciences,Male,31,1,Regular,2,Product Research ,Married,5003,1,14,4,10,6,3,10,8,8,7,4,1,2,No
1878,Product Development,1,Engineering,Male,29,1,None,2,Manufacturing Head,Married,4319,1,6,3,10,1,3,10,7,0,9,4,3,1,No
1879,Business Development,2,Marketing,Female,53,7,Rare,3,Account Manager,Married,10934,7,11,3,35,3,3,5,2,0,4,1,4,4,No
1880,Business Development,3,Marketing,Female,41,1,Regular,2,Account Manager,Divorced,4103,0,10,3,10,2,3,9,3,1,7,3,1,4,No
1881,Product Development,4,Business Tech,Male,26,17,Rare,1,Technical Support,Married,2305,1,8,3,3,3,4,3,2,0,2,4,3,3,No
1882,Product Development,4,Business Tech,Female,33,29,Regular,2,Product Research ,Single,4508,1,15,4,14,4,3,13,7,3,8,1,3,2,Yes
1883,Business Development,3,Marketing,Female,33,5,Rare,1,Account Executive,Single,2851,1,6,3,1,2,3,1,0,0,0,4,3,2,Yes
1884,Business Development,2,Sciences,Female,47,27,Regular,2,Account Manager,Single,6397,4,5,3,8,2,3,5,4,1,3,2,3,4,Yes
1885,Business Development,2,Sciences,Male,38,2,None,2,Account Manager,Married,5249,3,11,3,13,0,3,8,7,7,5,4,4,4,No
1886,Product Development,3,Sciences,Female,40,1,Rare,2,Product Executive,Divorced,6513,4,10,3,12,3,3,5,3,0,3,3,4,4,No
1887,Product Development,3,Engineering,Male,36,3,Rare,2,Product Research ,Single,4485,4,5,3,10,2,3,8,0,7,7,3,2,4,No
1888,Business Development,4,Sciences,Male,35,17,Rare,2,Account Manager,Married,8966,3,8,3,15,2,3,7,7,1,7,3,1,4,No
1889,Product Development,3,Other,Male,37,11,Regular,3,Product Head,Divorced,12185,1,7,3,10,1,3,10,8,0,7,2,4,3,No
1890,HR,4,HR,Female,59,2,None,5,Section Manager,Married,18844,9,14,4,30,3,3,3,2,2,2,3,4,4,No
1891,Product Development,3,Sciences,Female,29,1,Rare,1,Product Research ,Divorced,3760,1,8,3,3,5,3,3,2,1,2,1,4,1,No
1892,Product Development,2,Other,Female,47,2,Rare,4,Section Manager,Married,16752,1,4,3,26,3,2,26,14,3,0,3,4,3,No
1893,Product Development,4,Other,Male,44,3,Rare,5,Section Manager,Married,19513,4,5,3,26,2,4,2,2,0,1,4,4,1,No
1894,Product Development,1,Business Tech,Female,26,1,Regular,1,Product Research ,Divorced,2007,1,6,3,5,5,3,5,3,1,3,1,3,3,No
1895,Business Development,3,Marketing,Male,34,1,Rare,3,Account Manager,Single,9888,1,14,4,14,3,2,14,8,2,1,1,4,1,No
1896,Business Development,4,Marketing,Male,59,3,Rare,4,Section Manager,Married,16856,1,4,3,34,3,4,35,6,1,16,3,1,1,No
1897,Business Development,3,Engineering,Female,30,12,Rare,2,Account Manager,Single,6577,0,4,3,6,6,3,5,4,4,4,2,3,2,No
1898,Product Development,4,Sciences,Female,36,16,Rare,1,Technical Support,Single,2743,1,9,3,18,1,3,17,13,15,14,3,1,3,Yes
1899,Product Development,2,Sciences,Female,38,9,Rare,1,Technical Support,Single,2288,1,5,3,2,3,3,2,2,2,1,3,4,3,No
1900,Business Development,3,Marketing,Male,48,7,Rare,2,Account Manager,Divorced,5486,4,3,2,15,3,3,2,2,2,2,3,1,1,No
1901,Business Development,4,Sciences,Male,52,2,Rare,5,Section Manager,Single,19068,1,11,3,33,2,4,33,7,15,12,1,3,4,No
1902,Product Development,4,Business Tech,Male,43,9,Regular,2,Technical Support,Divorced,5679,3,6,3,10,3,3,8,7,4,7,4,3,2,No
1903,Product Development,4,Sciences,Male,58,23,Rare,1,Product Research ,Divorced,2372,1,5,3,2,3,3,2,2,2,2,1,3,4,No
1904,Product Development,2,Business Tech,Male,44,1,Regular,1,Product Research ,Divorced,2342,1,5,3,6,2,2,5,3,2,3,3,2,3,Yes
1905,Product Development,4,Business Tech,Female,35,25,Rare,3,Product Executive,Divorced,10388,1,3,2,16,3,2,16,10,10,1,3,3,3,No
1906,Business Development,2,Business Tech,Male,26,29,Rare,2,Account Manager,Divorced,4306,5,5,3,8,5,3,0,0,0,0,1,3,1,No
1907,Product Development,2,Business Tech,Male,26,2,Rare,2,Manufacturing Head,Married,5472,1,5,3,8,2,3,8,7,1,3,4,4,2,No
1908,Product Development,4,Sciences,Male,46,13,Rare,2,Product Executive,Single,5562,6,7,3,19,3,3,10,7,0,9,3,2,4,No
1909,Product Development,4,Sciences,Male,33,8,Rare,1,Product Research ,Married,3143,6,12,3,14,1,3,10,8,7,6,4,1,2,No
1910,Product Development,4,Sciences,Female,35,1,Rare,1,Product Research ,Married,2977,1,5,3,4,5,3,4,3,1,1,3,4,4,No
1911,Product Development,4,Other,Female,34,6,Rare,2,Product Research ,Single,4809,1,7,3,16,3,3,16,13,2,10,1,3,3,No
1912,Business Development,4,Sciences,Male,52,29,None,1,Account Executive,Divorced,3482,2,8,3,16,3,2,9,8,0,0,1,4,2,No
1913,Product Development,3,Sciences,Male,28,1,Rare,1,Product Research ,Married,2044,1,4,3,5,6,4,5,3,0,3,3,4,3,No
1914,Product Development,1,Sciences,Male,49,2,Regular,5,Product Head,Married,19161,3,8,3,28,3,3,5,4,4,3,2,4,4,No
1915,Product Development,3,Engineering,Female,54,17,Rare,3,Manufacturing Head,Married,10739,8,4,3,22,2,3,10,7,0,8,3,3,3,No
1916,Product Development,4,Business Tech,Male,39,10,Rare,2,Manufacturing Head,Married,5377,2,6,3,10,3,3,7,7,7,7,2,1,4,No
1917,Product Development,3,Engineering,Female,29,4,Rare,1,Product Research ,Divorced,2109,1,6,3,1,2,3,1,0,0,0,4,1,3,No
1918,Business Development,4,Marketing,Male,60,16,Rare,2,Account Manager,Single,5405,8,7,3,10,1,3,2,2,2,2,1,1,4,No
1919,Product Development,2,Business Tech,Male,37,5,Rare,2,Manufacturing Head,Divorced,6347,7,9,3,8,2,2,6,2,0,4,4,4,3,No
1920,Product Development,3,Business Tech,Female,37,11,Rare,1,Technical Support,Single,3629,4,11,3,8,6,3,3,2,0,2,1,3,1,No
1921,Product Development,3,Sciences,Female,52,2,Rare,1,Technical Support,Single,3212,7,8,3,6,3,2,2,2,2,2,3,4,2,No
1922,Product Development,3,Engineering,Male,47,1,Rare,1,Product Research ,Married,3420,7,5,3,17,2,2,6,5,1,2,1,4,3,No
1923,Product Development,4,Business Tech,Male,35,11,Rare,1,Technical Support,Married,2660,7,4,3,5,3,3,2,2,2,2,4,3,3,No
1924,Product Development,4,Sciences,Male,35,27,Rare,2,Manufacturing Head,Married,6883,2,9,3,17,3,3,7,7,0,7,4,3,2,No
1925,Product Development,4,Other,Male,35,4,Regular,1,Technical Support,Married,2376,1,6,3,2,2,4,2,2,2,2,4,4,2,No
1926,Product Development,3,Business Tech,Male,28,21,Rare,1,Product Research ,Married,2713,1,4,3,5,2,1,5,2,0,2,3,4,3,No
1927,Business Development,4,Marketing,Male,55,13,Rare,4,Account Manager,Single,13695,6,10,3,24,2,2,19,7,3,8,1,3,3,Yes
1928,Product Development,3,Sciences,Female,20,1,Rare,1,Product Research ,Single,2836,1,6,3,1,0,4,1,0,0,0,4,2,4,No
1929,Product Development,3,Business Tech,Female,33,14,Rare,1,Product Research ,Married,2756,1,6,3,8,5,3,8,7,1,6,4,2,4,No
1930,Product Development,1,Business Tech,Male,27,2,Rare,1,Technical Support,Married,3468,9,5,3,6,3,3,2,2,2,2,1,2,4,No
1931,Business Development,2,Sciences,Female,32,4,Rare,1,Account Executive,Married,3931,2,4,3,6,5,3,4,3,1,2,3,2,1,No
1932,Business Development,3,Sciences,Male,29,2,None,2,Account Manager,Married,4649,1,7,3,4,3,2,4,3,0,2,4,3,1,No
1933,Product Development,1,Engineering,Male,22,2,Rare,1,Technical Support,Married,2523,0,7,3,3,2,3,2,1,2,1,3,4,3,No
1934,Business Development,4,Sciences,Female,55,18,Rare,4,Section Manager,Single,16835,3,15,4,37,2,3,10,9,7,7,1,2,4,No
1935,Product Development,3,Sciences,Male,24,9,None,1,Technical Support,Divorced,2694,1,3,1,1,4,3,1,0,0,0,3,2,3,No
1936,Business Development,4,Marketing,Male,60,7,Rare,2,Account Manager,Divorced,5220,0,11,3,12,3,3,11,7,1,9,2,4,2,No
1937,Product Development,2,Sciences,Male,23,1,Rare,1,Product Research ,Married,1223,1,15,4,1,2,3,1,0,0,1,4,3,4,No
1938,Product Development,1,Sciences,Female,39,8,Regular,1,Technical Support,Married,3755,1,4,3,8,3,3,8,3,0,7,3,3,1,No
1939,Product Development,4,Sciences,Male,44,8,Rare,1,Technical Support,Married,2818,2,15,4,10,2,2,3,2,0,2,1,4,3,No
1940,Product Development,2,Sciences,Male,27,4,Rare,1,Product Research ,Divorced,2517,1,3,2,5,2,3,5,3,0,3,1,3,2,No
1941,Business Development,4,Business Tech,Female,36,1,None,2,Account Manager,Single,6653,4,8,3,7,6,3,1,0,0,0,4,4,2,No
1942,Product Development,3,Business Tech,Female,42,2,Rare,1,Technical Support,Divorced,2593,0,3,2,10,4,3,9,6,7,8,4,1,3,No
1943,Product Development,4,Sciences,Male,58,2,Rare,5,Product Head,Single,19246,7,5,3,40,2,3,31,15,13,8,4,2,4,Yes
1944,Product Development,3,Sciences,Female,39,6,Rare,3,Manufacturing Head,Single,8376,4,11,3,9,3,3,2,0,2,2,2,2,4,No
1945,Product Development,4,Engineering,Male,32,1,None,2,Product Research ,Married,4087,4,7,3,9,3,2,6,5,1,2,4,1,2,No
1946,Product Development,2,Business Tech,Male,31,9,None,1,Product Research ,Single,2321,0,15,4,4,0,3,3,2,1,2,3,1,1,Yes
1947,Product Development,3,Business Tech,Female,44,7,Rare,5,Product Head,Divorced,19049,0,7,3,23,4,2,22,7,1,10,2,4,4,No
1948,Product Development,2,Other,Female,38,6,Rare,1,Technical Support,Married,3702,1,4,3,5,3,3,5,4,0,4,4,3,2,No
1949,Business Development,4,Business Tech,Male,32,4,Rare,3,Account Manager,Married,10400,1,4,3,14,2,2,14,8,9,8,4,4,3,Yes
1950,Product Development,3,Business Tech,Female,40,2,Rare,2,Technical Support,Married,3448,6,15,4,20,3,3,1,0,0,0,2,3,2,No
1951,Product Development,3,Business Tech,Female,35,1,Rare,2,Technical Support,Married,5363,0,5,3,10,0,3,9,7,0,0,4,4,2,No
1952,Product Development,3,Other,Male,37,3,Rare,3,Manufacturing Head,Married,9434,1,8,3,10,2,3,10,7,7,8,3,3,3,No
1953,Business Development,2,Business Tech,Female,48,7,Regular,1,Account Executive,Married,2655,2,4,3,19,3,3,9,7,7,7,4,3,3,Yes
1954,Product Development,3,Sciences,Male,35,28,Rare,2,Technical Support,Married,3407,1,10,3,10,3,2,10,9,6,8,2,3,4,No
1955,HR,4,Business Tech,Male,45,24,Rare,1,HR,Single,2177,1,9,3,6,3,3,6,3,0,4,2,2,1,No
1956,Product Development,3,Sciences,Female,18,1,None,1,Technical Support,Single,1611,1,8,3,0,5,4,0,0,0,0,4,4,3,No
1957,Product Development,3,Sciences,Male,33,3,Regular,1,Product Research ,Single,3348,1,4,3,10,3,3,10,8,9,7,1,1,1,Yes
1958,Product Development,2,Sciences,Male,32,5,Rare,1,Product Research ,Divorced,3298,0,5,3,7,5,2,6,2,0,5,1,2,4,No
1959,Product Development,1,Sciences,Female,35,21,Rare,2,Product Executive,Married,4014,1,20,5,10,2,1,10,6,0,7,4,4,4,No
1960,Product Development,1,Engineering,Male,27,1,Regular,2,Manufacturing Head,Married,4298,5,12,3,6,1,3,2,2,2,0,3,1,3,No
1961,Business Development,3,Engineering,Male,26,8,Rare,2,Account Manager,Single,5326,6,10,3,6,2,2,4,3,1,2,4,1,3,Yes
1962,Product Development,4,Sciences,Male,52,7,Rare,3,Product Executive,Single,10445,7,12,3,18,4,3,8,6,4,0,2,2,4,No
1963,Product Development,1,Engineering,Female,24,2,Regular,1,Product Research ,Single,3760,1,6,3,6,2,3,6,3,1,3,1,4,3,No
1964,Product Development,4,Business Tech,Female,30,17,Rare,3,Section Manager,Married,11916,1,15,4,9,2,3,9,1,0,8,2,1,4,No
1965,Business Development,3,Business Tech,Female,29,1,Rare,1,Account Executive,Divorced,2800,6,12,3,5,3,3,3,2,0,2,2,3,3,Yes
1966,Business Development,3,Engineering,Female,29,13,Regular,2,Account Manager,Single,5765,5,4,3,7,4,1,5,3,0,0,1,2,1,Yes
1967,Product Development,3,Business Tech,Male,28,1,Regular,1,Technical Support,Divorced,2596,1,8,3,1,2,3,1,0,0,0,1,2,1,Yes
1968,Product Development,3,Sciences,Male,42,2,Rare,5,Section Manager,Married,18880,5,4,3,24,2,2,22,6,4,14,1,3,1,No
1969,HR,4,Engineering,Male,35,8,Rare,1,HR,Single,4323,1,10,3,6,2,1,5,4,1,4,3,3,2,No
1970,Business Development,3,Other,Male,45,2,Rare,2,Account Manager,Married,4805,0,12,3,9,3,4,8,7,3,7,4,2,2,No
1971,Product Development,4,Other,Female,33,1,Regular,2,Product Executive,Married,5488,1,6,3,6,2,3,6,5,1,2,3,2,1,No
1972,HR,2,HR,Male,33,3,Rare,1,HR,Divorced,2277,3,3,2,7,4,4,4,3,0,3,4,2,3,No
1973,Product Development,3,Engineering,Female,40,11,Regular,2,Technical Support,Married,6323,1,4,3,10,2,4,10,9,9,4,4,3,1,No
1974,Product Development,3,Business Tech,Male,46,1,Regular,3,Product Executive,Married,10673,2,6,3,21,5,2,10,9,9,5,3,1,3,No
1975,Business Development,3,Business Tech,Male,29,2,Rare,2,Account Manager,Married,6644,2,12,3,10,2,3,0,0,0,0,1,2,2,No
1976,Product Development,2,Business Tech,Male,38,29,Rare,2,Product Executive,Married,6673,7,12,3,17,2,3,1,0,0,0,2,1,2,Yes
1977,Product Development,3,Sciences,Male,41,10,Regular,4,Section Manager,Divorced,17181,4,6,3,21,2,2,7,6,7,7,4,1,2,No
1978,Business Development,4,Business Tech,Male,37,9,None,3,Account Manager,Divorced,8834,1,6,3,9,6,3,9,5,7,7,1,2,4,No
1979,Product Development,4,Sciences,Male,38,6,Regular,2,Manufacturing Head,Married,5321,2,4,3,10,1,3,8,3,7,7,1,3,4,No
1980,Product Development,4,Sciences,Female,32,29,Rare,1,Technical Support,Single,2837,1,6,3,6,3,3,6,2,4,1,3,2,3,No
1981,Product Development,4,Business Tech,Male,38,2,Rare,1,Product Research ,Married,3057,6,6,3,6,0,1,1,0,0,1,4,3,2,No
1982,Product Development,4,Sciences,Male,33,28,Rare,2,Technical Support,Married,5207,1,5,3,15,3,3,15,14,5,7,2,3,2,No
1983,Business Development,3,Marketing,Male,33,10,Regular,2,Account Manager,Single,4682,3,7,3,9,6,2,7,7,0,1,2,4,3,No
1984,Business Development,4,Sciences,Female,31,2,None,3,Account Manager,Divorced,9852,1,12,3,10,5,2,10,8,9,6,4,3,1,No
1985,Product Development,4,Sciences,Female,54,20,Regular,2,Product Research ,Single,4869,3,5,3,20,4,2,4,3,0,3,4,3,4,No
1986,Product Development,3,Business Tech,Male,39,6,Rare,1,Technical Support,Married,2404,7,14,4,8,2,1,2,2,2,2,4,1,4,Yes
1987,Product Development,2,Sciences,Female,26,1,Regular,1,Technical Support,Divorced,4364,3,7,3,5,2,3,2,2,2,0,1,4,1,No
1988,Product Development,4,Sciences,Female,36,5,Rare,3,Product Executive,Married,8008,4,5,3,9,6,3,3,2,0,2,2,1,3,No
1989,Product Development,4,Sciences,Male,37,10,Rare,2,Manufacturing Head,Single,4197,2,5,3,18,2,2,1,0,0,1,3,2,4,No
1990,Business Development,3,Marketing,Female,20,9,Regular,1,Account Executive,Single,2323,1,7,3,2,3,3,2,2,0,2,4,4,2,Yes
1991,Product Development,1,Business Tech,Male,39,6,Rare,3,Product Executive,Married,9991,4,8,3,9,5,3,7,7,1,7,4,1,1,No
1992,Product Development,4,Sciences,Male,49,7,Rare,3,Product Executive,Divorced,10466,3,7,3,29,3,3,8,7,0,7,3,2,2,No
1993,Product Development,3,Business Tech,Female,31,4,Rare,1,Technical Support,Divorced,3978,8,5,3,4,0,2,2,2,2,2,1,3,2,No
1994,Business Development,4,Marketing,Male,33,10,Rare,2,Account Manager,Single,5487,1,7,3,10,2,2,10,4,0,9,2,3,2,No
1995,Business Development,2,Sciences,Male,25,9,Rare,1,Account Executive,Married,4400,3,5,3,6,2,3,3,2,2,2,1,1,1,Yes
1996,Product Development,1,Business Tech,Female,31,2,Rare,1,Technical Support,Divorced,1129,1,3,1,1,4,3,1,0,0,0,4,4,3,No
1997,Product Development,3,Sciences,Female,30,2,Rare,2,Manufacturing Head,Single,6091,2,13,4,11,2,3,5,4,0,2,3,4,3,No
1998,Business Development,3,Sciences,Female,31,2,Regular,1,Account Executive,Single,2785,7,7,3,3,3,4,1,0,0,0,3,4,3,Yes
