1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
MIDALE,CHARLES (MIDALE BEDS),1P ,CANADA,NORTH AMERICA,WILLISTON,49.4701,-103.4717,OIL,2008.0,ENHANCED OIL RECOVERY,SECONDARY PEAK OR PLATEAU,480.00,30.0,15270.0,ONSHORE,-2100.0,145.0,2074.0,GAS DRIVE,2211:REGIONAL SUBCROP,4400.0,2300.0,0.3,604.0,CARBONIFEROUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE/NON-FRACTURED ZONE,64.0,0.49,9.75,CARBONATES,PACKSTONE/GRAINSTONE,CRINOID/OOLITE,TYPE III,INTERPARTICLE/INTERCRYSTALLINE,20.0,7.0,29.0,3.4,10.0,0.0,190.9,,1.12,725.0,,38.5,515.0,11.0,41.6,,CONTINUOUS WATER INJECTION,MISCIBLE,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/ARTIFICIAL LIFT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION,MODIFICATION IN INJECTION PATTERN,ROD PUMP,,,2500.0
MINAGISH,MINAGISH OOLITE,1P ,KUWAIT,MIDDLE EAST,THE GULF,29.024,47.5783,OIL,2005.0,SECONDARY RECOVERY,PRIMARY REJUVENATING,110.00,240.0,95000.0,ONSHORE,-600.0,200.0,4750.0,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,9600.0,8990.0,4.0,961.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATE/TAR MATNONE,400.0,,,CARBONATES,PACKSTONE/GRAINSTONE,OOLITE/PELOID,,INTERPARTICLE,20.0,100.0,34.0,0.97,0.0,0.0,600.0,,1.47,1615.0,175000.0,14.0,5000.0,,44.0,,CONTINUOUS WATER INJECTION/GAS INJECTION,,DRILLING/STIMULATION,INFILL WELL,ACIDIZATION,,,,,9422.0
NAFT KHANEH-NAFT SHAHR,KALFUR/JERIBE/ASMARI,1P ,IRAN-IRAQ,MIDDLE EAST,ZAGROS,34.092,45.452,OIL,2004.0,PRIMARY RECOVERY,MATURE,,600.0,22710.0,ONSHORE,-570.0,133.00492214297634,2450.0,AQUIFER DRIVE,1112:FORELAND ANTICLINE,2338.0,1768.0,20.0,1082.0,NEOGENE,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATE/EVAPORITENON-FRACTURED ZONE,250.0,0.79,,CARBONATES,WACKESTONE/PACKSTONE,ALGAE/FORAMINIFERA,TYPE II,INTERPARTICLE,14.0,5.0,42.0,2.48,3.4,1.0,532.0,,,,,21.0,911.0,,40.0,88.0,,,DRILLING/STIMULATION,INFILL WELL,ACIDIZATION,,,,,
NAGYLENGYEL,MAIN DOLOMITE (HAUPTDOLOMITE),1P ,HUNGARY,EUROPE,PANNONIAN,46.7786,16.7947,OIL,2003.0,SECONDARY RECOVERY,,,0.0,,ONSHORE,-500.0,255.0,3350.0,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,6500.0,6000.0,,535.0,TRIASSIC,11:LOW-ENERGY CARBONATE MUD,LABYRINTH,BLOCK-BOUNDING FAULTNON-FRACTURED ZONE/NON-KARSTIC ZONE,,,,CARBONATES,MUDSTONE,,TYPE I,VUGGY/CAVERNOUS,1.4,,22.0,50.0,0.0,0.0,25.0,,,,,,,,,,CO2 IMMISCIBLE INJECTION,,,,,,,,,7513.0
NAGYLENGYEL,UGOD,1P ,HUNGARY,EUROPE,PANNONIAN,46.7786,16.7947,OIL,2003.0,SECONDARY RECOVERY,,,0.0,,ONSHORE,-500.0,237.0,3002.0,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,6100.0,5600.0,9.0,1115.0,CRETACEOUS,13:ORGANIC BUILDUP,LABYRINTH,BLOCK-BOUNDING FAULTNON-FRACTURED ZONE/NON-KARSTIC ZONE,1300.0,,,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,RUDIST,TYPE I,CHANNEL/CAVERNOUS,2.1,,22.0,19.0,0.0,0.0,25.0,,,,,,,,,,CO2 IMMISCIBLE INJECTION,,,,,,,,,6693.0
NAGYLENGYEL,UGOD-MAIN DOLOMITE,1P ,HUNGARY,EUROPE,PANNONIAN,46.7786,16.7947,OIL,2006.0,SECONDARY RECOVERY,TERTIARY MATURE,324.00,0.0,22530.0,ONSHORE,-500.0,255.0,3350.0,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,6100.0,5600.0,,1115.0,CRETACEOUS/TRIASSIC,11:LOW-ENERGY CARBONATE MUD,LABYRINTH,BLOCK-BOUNDING FAULTNON-FRACTURED ZONE/NON-KARSTIC ZONE,,,,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,RUDIST,TYPE I,CHANNEL/VUGGY/CAVERNOUS,1.7,,22.0,50.0,0.0,0.0,25.0,,,,,,275.0,,55.0,,CO2 IMMISCIBLE INJECTION,,DRILLING/ARTIFICIAL LIFT,HORIZONTAL WELL,,,ROD PUMP,,,7513.0
NAGYLENGYEL,UGOD-MAIN DOLOMITE (BLOCKS I-IV),1P ,HUNGARY,EUROPE,PANNONIAN,46.7786,16.7947,OIL,2002.0,SECONDARY RECOVERY,SECONDARY MATURE,105.00,0.0,18873.0,ONSHORE,-500.0,237.0,3002.0,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,6100.0,5600.0,9.0,1115.0,CRETACEOUS/TRIASSIC,11:LOW-ENERGY CARBONATE MUD,LABYRINTH,BLOCK-BOUNDING FAULTNON-FRACTURED ZONE/NON-KARSTIC ZONE,,,,CARBONATES,PACKSTONE/GRAINSTONE/BOUNDSTONE,RUDIST,TYPE I,CHANNEL/VUGGY/CAVERNOUS,1.0,,16.9,19.0,0.0,0.0,25.0,,,,,,102.5,,54.5,,CO2 IMMISCIBLE INJECTION,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,ROD PUMP,,FLOWING RATE CONTROL/HIGH GOR WELL SHUT-IN,6693.0
NAHR UMR,MISHRIF,3P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,30.62,47.68,OIL,2009.0,DEVELOPMENT PENDING,,,0.0,,ONSHORE,-10.0,182.76028623572114,3760.641884711806,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,6381.0,6371.0,8.0,279.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE,260.0,0.2,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/RUDIST/PELOID,,INTERPARTICLE,14.5,,21.5,,0.0,0.0,,,,,,,1480.0,,25.0,,,,,,,,,,,
NAHR UMR,YAMAMA,3P ,IRAQ,MIDDLE EAST,MESOPOTAMIAN,30.62,47.68,OIL,2009.0,DEVELOPMENT PENDING,,,0.0,,ONSHORE,-10.0,223.45803272464198,5668.266493221395,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,9688.0,9678.0,8.0,197.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,,TIGHT CARBONATENONE,1150.0,,,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA/RUDIST/PELOID,,INTERPARTICLE,12.5,74.0,42.0,,0.0,0.0,,,,,,,13400.0,,38.0,,,,,,,,,,,
NASSER,ZELTEN,1P ,LIBYA,AFRICA,SIRT,28.9056,19.7983,OIL,1997.0,PRIMARY RECOVERY,MATURE,187.00,560.0,568247.0,ONSHORE,-430.0,170.0,2457.0,AQUIFER DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,5430.0,5000.0,2.0,340.0,PALEOGENE,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE,STRUCTURAL SADDLE/TIGHT CARBONATELATERAL FACIES CHANGE,,,36.58,CARBONATES,PACKSTONE/GRAINSTONE,FORAMINIFERA,,MOLDIC/VUGGY,22.0,1500.0,39.0,4.0,0.0,0.0,500.0,,,1500.0,11000.0,,6470.0,38.6,38.6,,,,DRILLING/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,GAS LIFT,,ACID WASH,5200.0
NATIH,NATIH,1P ,OMAN,MIDDLE EAST,FAHUD SALT,22.4333,56.7167,OIL,2008.0,SECONDARY RECOVERY,MATURE,147.00,60.0,99729.0,ONSHORE,-690.0,174.0,1263.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,2422.0,1732.0,3.0,729.0,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,TIGHT CARBONATENON-FRACTURED ZONE/SEALING FAULT,1325.0,0.33,,CARBONATES,WACKESTONE/PACKSTONE,FORAMINIFERA/RUDIST,TYPE III,MICROPOROSITY,19.0,2.6,30.0,1.5,0.0,0.0,56.0,,1.17,1095.0,,,3000.0,,21.0,,CONTINUOUS WATER INJECTION/GAS RECYCLING,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION,,ESP/GAS LIFT,,GAS CONING CONTROL/RE-COMPLETION/RE-PERFORATION,
NIAGARAN (COLFAX 25),NIAGARA,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,MICHIGAN,44.6,-85.9,OIL,2012.0,PRIMARY RECOVERY,DECLINE,,20.0,,ONSHORE,-800.0,95.0,2650.0,GAS DRIVE,2121:ORGANIC BUILDUP,5370.0,4570.0,,290.0,SILURIAN,13:ORGANIC BUILDUP,TANK LIKE,TIGHT CARBONATELATERAL FACIES CHANGE/RESERVOIR BODY BOUNDARY,340.0,,82.3,CARBONATES,RUDSTONE/BAFFLESTONE/BOUNDSTONE/FRAMESTONE,CORAL/STROMATOPOROID,,INTERCRYSTALLINE/VUGGY,12.5,,42.5,,0.0,0.0,1040.0,,1.52,2500.0,,12.8,3800.0,49.0,49.0,,,,DRILLING/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,,,GAS CONING CONTROL/SIDETRACKING,
NIAGARAN (NOVI 29),NIAGARA,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,MICHIGAN,42.47,-83.5,OIL,2009.0,PRIMARY RECOVERY,DECLINE,3.00,82.5,,ONSHORE,0.0,104.2322183960465,79.7974254134433,,2121:ORGANIC BUILDUP,,2000.0,,,SILURIAN,13:ORGANIC BUILDUP,TANK LIKE,TIGHT CARBONATELATERAL FACIES CHANGE/RESERVOIR BODY BOUNDARY,,,,CARBONATES,RUDSTONE/BAFFLESTONE/BOUNDSTONE/FRAMESTONE,CORAL/STROMATOPOROID,,INTERCRYSTALLINE/VUGGY,,,0.0,,0.0,0.0,,,,,,,,,,,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION,,,,ADDITIONAL PERFORATION/SIDETRACKING,
NIDO,NIDO,1P ,PHILIPPINES,ASIA-PACIFIC,PALAWAN NORTHWEST,11.0553,118.76,OIL,2000.0,PRIMARY RECOVERY,MATURE,5.00,30.0,40000.0,OFFSHORE,180.0,225.0,2969.0,AQUIFER DRIVE,2121:ORGANIC BUILDUP,6549.0,6729.0,,701.0,NEOGENE,13:ORGANIC BUILDUP,JIGSAW-PUZZLE, NON-FRACTURED ZONE,2035.0,,,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE/CORAL/INTRACLAST,TYPE II,MOLDIC/VUGGY,3.0,0.7,27.0,1.9,0.0,0.0,10.4,,1.06,80.0,36000.0,21.0,57.6,35.0,35.0,,,,STIMULATION,,ACIDIZATION,,,,,6758.0
NORMAN WELLS,RAMPARTS,1P ,CANADA,NORTH AMERICA,WESTERN CANADA,65.2629,-126.8559,OIL,2008.0,SECONDARY RECOVERY,DECLINE,,16.0,33062.0,ONSHORE,-300.0,82.0,827.0,GAS DRIVE,2121:ORGANIC BUILDUP,1150.0,850.0,7.0,1000.0,DEVONIAN,13:ORGANIC BUILDUP,LAYER-CAKE, LATERAL FACIES CHANGE/NON-FRACTURED ZONE,425.0,,110.03,CARBONATES,PACKSTONE/GRAINSTONE/RUDSTONE,STROMATOPOROID,TYPE III,MICROPOROSITY,8.4,4.0,38.5,1.32,3.3,5.0,325.0,,1.2,682.0,,10.0,680.0,17.0,47.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/ACID FRACTURING,,ROD PUMP/HYDRAULIC JET PUMP/GAS LIFT,,ADDITIONAL PERFORATION/COILED TUBING TREATMENT/HIGH WATER-CUT WELL SHUT-IN/PROFILE MODIFICATION/RE-PERFORATION/WATER PLUGGING/WAX REMOVAL,1173.5
NORTH ANDERSON RANCH,HUECO,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,32.9752,-103.7292,OIL,2000.0,PRIMARY RECOVERY,MATURE,16.00,80.0,,ONSHORE,-4100.0,222.3750567067935,3569.0,GAS DRIVE,2121:ORGANIC BUILDUP,9600.0,5500.0,3.5,150.0,PERMIAN,13:ORGANIC BUILDUP,LAYER-CAKE,SHALE/TIGHT CARBONATELATERAL FACIES CHANGE,120.0,,10.67,CARBONATES,BAFFLESTONE/BOUNDSTONE,TUBIPHYTES,,CHANNEL/VUGGY,9.0,124.0,42.0,0.23,0.0,0.0,1630.0,,,3435.0,82000.0,20.0,12.9,64.0,64.0,,,,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION,,ROD PUMP,,SELECTIVE PERFORATION,
NORTH HAYNESVILLE,SMACKOVER,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,32.982,-93.1071,OIL,2012.0,UNKNOWN,,23.00,0.0,,ONSHORE,-329.0,226.42391022806802,5807.286006572109,GAS DRIVE,1212:HORST BLOCK,9929.0,9600.0,6.0,900.0,JURASSIC,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE, NONE,250.0,0.2,11.58,CARBONATES,GRAINSTONE,RHODOLITE/OOLITE,,INTERPARTICLE,11.0,61.0,52.0,,0.0,0.0,1185.0,,1.47,,,25.0,16.0,,50.0,,,,DRILLING/STIMULATION,INFILL WELL,ACIDIZATION,,,,,
NORTH ROBERTSON,CLEAR FORK-GLORIETA,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,32.66,-102.6875,OIL,2009.0,SECONDARY RECOVERY,SECONDARY DECLINE,275.00,15.0,3585.0,ONSHORE,-3390.0,110.0,3100.0,GAS DRIVE,2111:LATERAL FACIES CHANGE,5840.0,2450.0,0.8,1400.0,PERMIAN,12:HIGH-ENERGY CARBONATE SAND,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,1300.0,0.31,121.92,CARBONATES,GRAINSTONE,OOLITE/PELOID,,INTERCRYSTALLINE,4.0,4.5,35.0,1.3,0.0,0.0,640.0,,1.25,1620.0,,,262.0,,15.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/WATER INJECTION OPTIMIZATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (MULTI-STAGE),MODIFICATION IN INJECTION PATTERN,,,ACID WASH/COILED TUBING TREATMENT/RE-COMPLETION,
OKLAHOMA CITY,ARBUCKLE,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,ANADARKO,35.408,-97.4611,OIL,1968.0,PRIMARY RECOVERY,MATURE,112.00,22.0,53000.0,ONSHORE,-1240.0,176.10244503508426,3448.5690352398715,AQUIFER DRIVE,2212:PALEOSTRUCTURAL SUBCROP,5840.0,4600.0,5.0,800.0,ORDOVICIAN/CAMBRIAN,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE, NON-FRACTURED ZONE/NON-KARSTIC ZONE,2100.0,,33.22,CARBONATES,MUDSTONE/WACKESTONE,,,VUGGY/CAVERNOUS,12.0,,39.0,8.0,0.0,0.0,,,1.4,,194000.0,,76.0,24.0,24.0,,,,,,,,,,,
OREGON BASIN,PHOSPHORIA (EMBAR),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,BIG HORN,44.3511,-108.9138,OIL,2006.0,SECONDARY RECOVERY,DECLINE,,15.0,,ONSHORE,-5000.0,112.0,1694.9618958781693,GAS DRIVE,1111:THRUST ANTICLINE,2800.0,-2200.0,20.0,950.0,PERMIAN,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,STRUCTURAL SADDLE/TIGHT CARBONATENON-FRACTURED ZONE/SEALING FAULT,170.0,0.55,7.92,CARBONATES,MUDSTONE/WACKESTONE,,TYPE III,INTERPARTICLE,20.0,68.0,21.0,6.5,0.0,2.5,200.0,,,,,,,,50.0,,CONTINUOUS WATER INJECTION,CHEMICAL,DRILLING/STIMULATION,INFILL WELL,ACID FRACTURING,,,,,
OSTASHKOVICH,YELETS-ZADON,1P ,BELARUS,FORMER SOVIET UNION,PRIPYAT,52.3333,29.9167,OIL,2006.0,SECONDARY RECOVERY,MATURE,300.00,52.0,72400.0,ONSHORE,-260.0,155.0,5613.0,AQUIFER DRIVE,1211:TILTED FAULT-BLOCK,8130.0,7870.0,6.0,623.0,DEVONIAN,13:ORGANIC BUILDUP,LAYER-CAKE, LATERAL FACIES CHANGE,1230.0,0.6,35.97,CARBONATES,PACKSTONE/GRAINSTONE,ALGAE,TYPE IV,VUGGY,7.5,10.0,33.9,2.3,11.5,0.0,724.0,,,,353000.0,16.0,569.0,,44.0,,CONTINUOUS WATER INJECTION,,,,,,,,,
PAMPO,LAGOA FEIA (COQUEIROS),1P ,BRAZIL,LATIN AMERICA,CAMPOS,-22.788,-40.7674,OIL,2006.0,PRIMARY RECOVERY,MATURE,,50.0,,OFFSHORE,354.33,215.34641928550005,4310.0,AQUIFER DRIVE,2111:LATERAL FACIES CHANGE,9028.87,9383.2,3.5,280.0,CRETACEOUS,15:LACUSTRINE CARBONATE,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/TIGHT CARBONATELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE,420.0,,,CARBONATES,RUDSTONE,PELECYPOD,,MOLDIC/VUGGY,12.0,30.0,29.0,,0.0,0.0,,,,,,,189.0,17.0,17.0,,,,,,,,,,,
PAMPO,MACAE (QUISSAMA),1P ,BRAZIL,LATIN AMERICA,CAMPOS,-22.788,-40.7674,OIL,2006.0,PRIMARY RECOVERY,MATURE,49.00,50.0,84236.0,OFFSHORE,354.33,160.0,2940.0,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,5748.03,6102.36,10.0,620.0,CRETACEOUS,12:HIGH-ENERGY CARBONATE SAND,LAYER-CAKE,TIGHT CARBONATELATERAL FACIES CHANGE,650.0,0.45,85.35,CARBONATES,PACKSTONE/GRAINSTONE,ONCOLITE,,INTERPARTICLE,25.0,800.0,20.0,54.0,0.0,0.0,370.0,,,,,20.0,1159.0,24.5,24.5,,GAS RECYCLING,,DRILLING/STIMULATION/ARTIFICIAL LIFT/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,MULTI-LATERAL WELL,ACIDIZATION/ACID FRACTURING,,GAS LIFT,GRAVEL PACK/SLOTTED LINER,COILED TUBING TREATMENT/WATER PLUGGING,6600.0
PANNA,BASSEIN (ZONE A),1P ,INDIA,ASIA-PACIFIC,BOMBAY OFFSHORE,19.297,71.979,OIL,2003.0,PRIMARY RECOVERY,PEAK OR PLATEAU,,0.0,,OFFSHORE,147.64,113.0,2500.0,GAS DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,5134.51,5282.15,1.0,319.0,PALEOGENE,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE, NON-KARSTIC ZONE,164.0,0.7,,CARBONATES,WACKESTONE/PACKSTONE,ALGAE/CORAL,TYPE III,MICROPOROSITY,15.0,0.2,0.0,,0.0,0.0,,,,,,27.5,317.0,,,,,,ARTIFICIAL LIFT,,,,ESP/GAS LIFT,,,5627.0
PANNA,BASSEIN (ZONE B),1P ,INDIA,ASIA-PACIFIC,BOMBAY OFFSHORE,19.297,71.979,OIL,2003.0,PRIMARY RECOVERY,PEAK OR PLATEAU,,0.0,25800.0,OFFSHORE,147.64,113.0,2500.0,GAS DRIVE,1162:BURIED-PALEORELIEF COMPACTION ANTICLINE,5134.51,5282.15,1.0,319.0,PALEOGENE,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE, NON-KARSTIC ZONE,853.0,0.9,24.99,CARBONATES,WACKESTONE/PACKSTONE/GRAINSTONE,CRINOID/FORAMINIFERA,TYPE IV,MOLDIC/VUGGY,23.5,10.0,28.0,,14.0,0.0,1800.0,,,2550.0,,27.5,1000.0,,19.0,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL/MULTI-LATERAL WELL,ACIDIZATION,,ESP/GAS LIFT,,SIDETRACKING,5627.0
PARENTIS,UNNAMED,1P ,FRANCE,EUROPE,AQUITAINE,44.3367,-1.0959,OIL,2008.0,SECONDARY RECOVERY,MATURE,85.00,30.0,27677.0,ONSHORE-OFFSHORE,-35.0,194.0,3272.0,AQUIFER DRIVE,1151:SALT-DIAPIR ANTICLINE,6550.0,6545.0,10.0,1345.0,CRETACEOUS/JURASSIC,11:LOW-ENERGY CARBONATE MUD,JIGSAW-PUZZLE,TIGHT CARBONATELATERAL DIAGENETIC CHANGE/NON-FRACTURED ZONE,1300.0,0.15,59.44,CARBONATES,MUDSTONE/WACKESTONE,OOLITE,TYPE IV,INTERCRYSTALLINE/VUGGY,11.0,100.0,33.0,2.3,0.0,0.0,74.0,,1.08,319.0,42000.0,30.0,560.0,5.0,41.0,,CONTINUOUS WATER INJECTION,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION,,ROD PUMP/ESP/GAS LIFT,,SHUT-IN WELL REOPEN,7218.0
PARSI,ASMARI,1P ,IRAN,MIDDLE EAST,ZAGROS,30.9995,49.973,OIL,2009.0,SECONDARY RECOVERY,PRIMARY REJUVENATING,,0.0,448736.0,ONSHORE,-1730.0,150.0,3360.0,GAS DRIVE,1112:FORELAND ANTICLINE,4480.0,2750.0,25.0,3950.0,NEOGENE,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE, NON-FRACTURED ZONE,1100.0,0.4,,CARBONATES,WACKESTONE/PACKSTONE,ALGAE/FORAMINIFERA,TYPE II,MOLDIC,15.0,2.4,34.2,0.73,0.0,0.0,798.0,,1.4,3050.0,,23.0,14900.0,17.0,30.1,67.0,GAS RECYCLING,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,ACIDIZATION,,,,FLOWING RATE CONTROL,5000.0
PEARSALL,AUSTIN CHALK,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,28.8296,-99.2075,OIL,2011.0,PRIMARY RECOVERY,SECONDARY MATURE,,0.0,70833.0,ONSHORE,-1000.0,195.0,2600.0,GAS DRIVE,1161:FAULT-BLOCK COMPACTION ANTICLINE,6500.0,5500.0,1.5,,CRETACEOUS,11:LOW-ENERGY CARBONATE MUD,LAYER-CAKE,SHALENON-FRACTURED ZONE,450.0,,,CARBONATES,,COCCOLITH,TYPE I,MICROPOROSITY,,0.22,38.0,0.6,0.0,0.0,550.0,,1.44,1825.0,,65.0,,,,,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE)/ACID FRACTURING,,ROD PUMP/ESP/GAS LIFT,,ACID WASH/COILED TUBING TREATMENT/RE-COMPLETION/WATER PLUGGING,
PENNEL,RED RIVER,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,WILLISTON,46.4055,-104.2904,OIL,2012.0,ENHANCED OIL RECOVERY,TERTIARY DECLINE,292.00,80.0,10983.0,ONSHORE,-3150.0,202.0,4100.0,AQUIFER DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,8675.0,5525.0,1.5,475.0,ORDOVICIAN,11:LOW-ENERGY CARBONATE MUD,JIGSAW-PUZZLE,STRATIFICATION/TIGHT CARBONATE/EVAPORITELATERAL DIAGENETIC CHANGE,510.0,,4.57,CARBONATES,WACKESTONE/PACKSTONE,INTRACLAST/PELOID,TYPE II,INTERCRYSTALLINE,15.0,3.0,31.0,1.44,0.0,0.0,280.0,,,,100000.0,30.0,279.0,11.8,45.9,,CONTINUOUS WATER INJECTION,THERMAL,STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION,,ROD PUMP,,RE-COMPLETION,5780.0
