1_Field name,2_Reservoir unit,5_Resource uncertainty,8_Country,10_Region,11_Basin name,15_Latitude,16_Longitude,18_Hydrocarbon type (main),32_Current status year,33_Current reservoir status,34_Current production stage,38_Well count (total producer),52_Well spacing (average) (ac),70_Production rate (peak oil equivalent) (BOEPD),72_Onshore or offshore,73_Water_Depth (ft),75_Temperature (original) (deg. F),77_Pressure (original) (psi),82_Drive mechanism (main),111_Trapping mechanism (main),116_Depth to top reservoir (ft TVD),117_Reservoir top subsea depth (ft TVDSS),118_Structural flank dip (average) (deg.),135_Hydrocarbon column height (original total) (ft),149_Reservoir period,153_Depositional system (main),161_Reservoir architecture (main),163_Fluid flow restriction,170_Gross reservoir thickness (average) (ft),176_Net/gross ratio (average),179_Net pay (average) (m),182_Reservoir lithology (main),184_Grain_Size_Texture,189_Composition,199_Fracture reservoir type,200_Porosity type (main),204_Porosity (matrix average) (%),210_Permeability (air average) (mD),218_API gravity (average) (deg. API),225_Viscosity (oil average) (cp),236_Oil_impurities (average),243_Gas_impurities (average),252_GOR (initial average) (SCF/STB),255_Condensate yield (initial average) (BC/MMCFG),258_FVF (oil average) (RB/STB),263_Bubble point pressure (average) (psi),273_Formation water salinity (average) (mg/L),276_Water saturation (initial average) (%),293_Original in-place oil equivalent (MMBOE),304_Recovery factor (primary oil) (%),307_Recovery factor (ultimate oil) (%),308_Recovery factor (ultimate gas) (%),320_Secondary recovery methods,325_EOR methods,333_Improved recovery methods (other),334_Improved recovery methods (drilling),335_Improved recovery methods (stimulation),336_Improved recovery methods (water injection optimization),337_Improved recovery methods (artificial lift),338_Improved recovery methods (sand control),339_Improved recovery methods (other reservoir management),76_Pressure_Temp_depth (ft TVDSS)
MAUI,KAPUNI (C-D-F SANDS),1P ,NEW ZEALAND,ASIA-PACIFIC,TARANAKI,-39.6708,173.3099,GAS-CONDENSATE,2005.0,PRIMARY RECOVERY,DECLINE,29.00,30.0,111700.0,OFFSHORE,360.0,210.0,3880.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,8430.0,8790.0,3.0,400.0,PALEOGENE,24:COASTAL,LAYER-CAKE,STRUCTURAL SADDLE/SHALE/COALLATERAL FACIES CHANGE,1150.0,0.62,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,,SECONDARY INTERGRANULAR,25.0,200.0,51.5,1.18,0.0,0.0,1450.0,46.0,,,48000.0,,1600.0,,,53.0,,,,,,,,,,
MCALLEN RANCH,LOWER VICKSBURG,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,26.6226,-98.3153,GAS,2006.0,PRIMARY RECOVERY,MATURE,172.00,80.0,25000.0,ONSHORE,-100.0,300.0,10900.0,GAS DRIVE,1181:ROLLOVER ANTICLINE,9400.0,9300.0,12.0,1200.0,PALEOGENE,24:COASTAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,1160.0,0.33,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND/MEDIUM-GRAINED SAND,FELDSPATHIC LITHARENITE,,SECONDARY INTRAGRANULAR,16.0,0.6,0.0,,0.0,0.0,,17.0,,,27000.0,45.0,600.0,,,50.0,,,STIMULATION,INFILL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,,
MCARTHUR RIVER,TYONEK (GRAYLING GAS SANDS),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,COOK INLET,60.8399,-151.6153,GAS,2008.0,PRIMARY RECOVERY,MATURE,22.00,213.0,32000.0,OFFSHORE,120.0,120.0,3902.0,GAS DRIVE,113:INVERSION ANTICLINE,1080.0,1200.0,,,NEOGENE,21:FLUVIAL,JIGSAW-PUZZLE,SHALE/COALLATERAL FACIES CHANGE,515.0,,114.3,SANDSTONE,CONGLOMERATIC SAND,SUBLITHARENITE,,PRIMARY INTERGRANULAR,22.0,900.0,0.0,,0.0,0.0,,,,,,36.0,225.0,,,89.0,,,OTHER RESERVOIR MANAGEMENT,,,,,,SIDETRACKING,
MCCULLY,HIRAM BROOK,2P ,CANADA,NORTH AMERICA,MARITIMES,45.763,-65.51,GAS,2012.0,PRIMARY RECOVERY,DECLINE,38.00,0.0,,ONSHORE,-73.49,104.0,2900.0,GAS DRIVE,112:TRANSPRESSIONAL ANTICLINE,5979.0,5905.51,,2854.33,,23:LACUSTRINE,LAYER-CAKE,SHALE,,,,SANDSTONE,MEDIUM-GRAINED SAND,,,,6.0,0.9,0.0,,0.0,0.0,,,,,,20.0,83.35,,,24.2,,,STIMULATION/OTHER RESERVOIR MANAGEMENT,,HYDRAULIC FRACTURING (MULTI-STAGE)/ACID FRACTURING,,,,STEP-OUT DEVELOPMENT DRILLING,6643.700000000001
MEDICINE HAT,MEDICINE HAT (A POOL),1P ,CANADA,NORTH AMERICA,WILLISTON,50.0375,-110.6857,GAS,2004.0,PRIMARY RECOVERY,DECLINE,,160.0,23500.0,ONSHORE,-2300.0,62.0,625.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,740.0,-1600.0,0.2,825.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALENONE,30.0,0.43,3.96,SANDSTONE,SILT,FELDSPATHIC LITHARENITE,,PRIMARY INTERGRANULAR,20.0,1.5,0.0,,0.0,3.5,,,,,,43.0,547.6,,,70.0,,,STIMULATION/OTHER RESERVOIR MANAGEMENT,,HYDRAULIC FRACTURING (SINGLE STAGE),,,,STEP-OUT DEVELOPMENT DRILLING,-857.0
MENSA,I-H SANDS,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,28.25,-88.63,GAS-CONDENSATE,2006.0,PRIMARY RECOVERY,MATURE,6.00,1000.0,43730.0,OFFSHORE,5300.0,176.0,10100.0,GAS DRIVE,1181:ROLLOVER ANTICLINE,10000.0,15300.0,5.0,550.0,NEOGENE,25:DEEP MARINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALENONE,190.0,0.9,42.67,SANDSTONE,VERY FINE-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,30.0,1000.0,0.0,,0.0,0.0,,1.6,,,120000.0,,267.0,,,,,,SAND CONTROL,,,,,GRAVEL PACK,,
MESSOYAKH,DOLGAN (POKUR),1P ,RUSSIAN FEDERATION,FORMER SOVIET UNION,SIBERIAN WESTERN,69.185,82.4861,GAS,2003.0,PRIMARY RECOVERY,MATURE,70.00,140.0,34670.0,ONSHORE,-394.0,46.0,1150.0,GAS DRIVE,254:GAS HYDRATE,2756.0,2362.0,1.0,276.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALELATERAL SHALE-OUT,249.0,0.3,20.12,SANDSTONE,FINE-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,25.0,125.0,0.0,,0.0,0.7,,,,,15000.0,40.0,508.0,,,20.5,,,OTHER RESERVOIR MANAGEMENT,,,,,,HYDRATE INHIBITOR TREATMENT,2411.5
MILK RIVER GAS POOL,MILK RIVER,1P ,CANADA,NORTH AMERICA,WILLISTON,50.0688,-111.1423,GAS,2003.0,DEVELOPING,DEVELOPING,,160.0,,ONSHORE,-2800.0,60.0,445.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,850.0,-1950.0,0.1,1500.0,CRETACEOUS,24:COASTAL,LAYER-CAKE, NONE,250.0,0.1,6.1,SANDSTONE,SILT,FELDSPATHIC LITHARENITE,,PRIMARY INTERGRANULAR,14.0,0.7,0.0,,0.0,0.2,,,,,,45.0,2917.0,,,62.9,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,STEP-OUT DEVELOPMENT DRILLING,-1770.0
MONTNEY SILTSTONE-SHALE PLAY,MONTNEY,3P ,CANADA,NORTH AMERICA,ALBERTA,55.826,-120.2014,GAS,2012.0,PRIMARY RECOVERY,DEVELOPING,,62.0,260563.99,ONSHORE,-2300.0,175.0,2500.0,GAS DRIVE,252:ORGANIC-RICH SHALE,3300.0,980.0,0.5,,TRIASSIC,24:COASTAL,LAYER-CAKE,SHALENONE,,,161.55,SANDSTONE,SILT,ARKOSE,TYPE II,PRIMARY INTERGRANULAR,7.0,0.28,0.0,,0.0,0.0,,,,,,28.0,23670.0,,,,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE)/HYDRAULIC FRACTURING (MULTI-STAGE)/CO2 FRACTURING,,,,COILED TUBING TREATMENT,
MOOMBA,TOOLACHEE AND DARALINGIE,1P ,AUSTRALIA,ASIA-PACIFIC,EROMANGA,-28.11,140.2,GAS,2010.0,PRIMARY RECOVERY,SECONDARY MATURE,,138.38,26020.0,ONSHORE,-164.04,196.69129591986336,3400.0,GAS DRIVE,116:DIFFERENTIAL COMPACTION OR DRAPE ANTICLINE,7513.0,7349.0,1.5,492.13,PERMIAN,21:FLUVIAL,JIGSAW-PUZZLE,SHALE/COALLATERAL FACIES CHANGE,534.78,0.28,13.4,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,SUBLITHARENITE,,MICROPOROSITY/SECONDARY INTERGRANULAR/SECONDARY INTRAGRANULAR,12.0,10.0,0.0,,0.0,0.0,,,,,,,,,,,,OTHER,STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,SIDETRACKING/STEP-OUT DEVELOPMENT DRILLING,
MOXA ARCH-LA BARGE,FRONTIER (BRUFF FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GREATER GREEN RIVER,41.6119,-110.2,GAS,2009.0,PRIMARY RECOVERY,DECLINE,436.00,240.0,30739.6,ONSHORE,-6502.0,220.0,6900.0,GAS DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,11500.0,4998.0,3.0,,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALELATERAL SHALE-OUT,500.0,,7.62,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,,MICROPOROSITY,13.0,0.06,47.0,,0.0,0.0,,,,,,35.0,488.83,,,45.0,,,DRILLING/STIMULATION,INFILL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,,
MOXA ARCH-LA BARGE,FRONTIER (FABIAN DITCH FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GREATER GREEN RIVER,41.6119,-110.2,GAS,2009.0,PRIMARY RECOVERY,DECLINE,107.00,160.0,9333.0,ONSHORE,-6491.0,210.0,6625.0,GAS DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,10205.5,3714.5,3.0,,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALELATERAL SHALE-OUT,500.0,,7.62,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,,MICROPOROSITY,14.0,0.2,48.0,,0.0,0.0,,,,,,,,,,,,,DRILLING/STIMULATION,INFILL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,,
MOXA ARCH-LA BARGE,FRONTIER (FONTENELLE FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GREATER GREEN RIVER,41.6119,-110.2,GAS,2009.0,PRIMARY RECOVERY,DECLINE,313.00,320.0,8909.8,ONSHORE,-6815.0,155.0,5500.0,GAS DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,9000.0,2185.0,3.0,,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALELATERAL SHALE-OUT,550.0,,13.72,SANDSTONE,,LITHARENITE,,MICROPOROSITY,14.0,0.33,46.0,,0.0,0.0,,,,,6835.0,20.0,281.5,,,27.2,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,RE-PERFORATION,5543.5
MOXA ARCH-LA BARGE,FRONTIER (TIP TOP FIELD),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GREATER GREEN RIVER,41.6119,-110.2,GAS,2003.0,PRIMARY RECOVERY,DECLINE,103.00,160.0,,ONSHORE,-7000.0,170.0,3300.0,GAS DRIVE,1141:BASEMENT-UPLIFT ANTICLINE,8200.0,1200.0,3.0,2200.0,CRETACEOUS,24:COASTAL,LAYER-CAKE,SHALELATERAL SHALE-OUT,1100.0,,27.43,SANDSTONE,MEDIUM-GRAINED SAND,LITHARENITE,,MICROPOROSITY,13.0,0.1,53.0,,0.0,0.0,,5.0,,,,,,,,,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,HIGH WATER-CUT WELL SHUT-IN,
NILAM,BALIKPAPAN,1P ,INDONESIA,ASIA-PACIFIC,KUTAI,0.4569,117.4356,GAS,2002.0,PRIMARY RECOVERY,PEAK OR PLATEAU,,0.0,167000.0,OFFSHORE,7.0,240.0,4920.0,AQUIFER DRIVE,113:INVERSION ANTICLINE,5570.0,5577.0,16.0,,NEOGENE,24:COASTAL,JIGSAW-PUZZLE/LABYRINTH,SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,,,,SANDSTONE,FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,11.0,34.0,80.5,,0.0,0.03,1180.0,11.0,,,,,1700.0,,35.5,67.8,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,HYDRAULIC FRACTURING (SINGLE STAGE),,,,COILED TUBING TREATMENT/RE-COMPLETION,
NORTH RANKIN,MUNGAROO,1P ,AUSTRALIA,ASIA-PACIFIC,CARNARVON,-19.5986,116.1251,GAS-CONDENSATE,2003.0,SECONDARY RECOVERY,DECLINE,21.00,120.0,98105.0,OFFSHORE,410.0,200.0,4448.0,GAS DRIVE,2212:PALEOSTRUCTURAL SUBCROP,8304.0,8714.0,8.0,1854.0,JURASSIC/TRIASSIC,24:COASTAL,LAYER-CAKE,SHALELATERAL FACIES CHANGE,4590.0,0.6,,SANDSTONE,MEDIUM-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,18.0,1000.0,51.0,0.66,0.0,0.7,,25.0,,,,25.0,1834.0,,,74.0,GAS RECYCLING,,OTHER RESERVOIR MANAGEMENT,,,,,,RE-COMPLETION,9639.0
NORTH SABINE LAKE,FRIO (LOWER HACKBERRY MEMBER),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,29.9587,-93.7991,GAS-CONDENSATE,2006.0,PRIMARY RECOVERY,MATURE,10.00,80.0,,ONSHORE-OFFSHORE,-1.0,225.0,9486.0,GAS DRIVE,2241:CHANNEL-FILL,10940.0,10940.0,2.0,217.0,PALEOGENE,25:DEEP MARINE,LABYRINTH,SHALELATERAL SHALE-OUT/SEALING FAULT,265.0,0.55,39.62,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,26.0,425.0,55.0,,0.0,0.0,,28.0,,,,,,,,,,,STIMULATION,INFILL WELL,ACIDIZATION,,,,,11000.0
NORTHEAST BETARA,LOWER TALANG AKAR (GAS),1P ,INDONESIA,ASIA-PACIFIC,SUMATRA SOUTH,-1.1126,103.4448,GAS-CONDENSATE,2007.0,PRIMARY RECOVERY,PEAK OR PLATEAU,22.00,200.0,33811.0,ONSHORE,-27.3,226.0,2251.0,GAS DRIVE,1142:BASEMENT-DRAPE ANTICLINE,4724.0,4697.0,2.0,680.0,NEOGENE/PALEOGENE,21:FLUVIAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL SHALE-OUT,1000.0,0.3,14.81,SANDSTONE,COARSE-GRAINED SAND/CONGLOMERATIC SAND,LITHARENITE,,SECONDARY INTERGRANULAR,21.8,254.0,0.0,,0.0,0.0,,37.0,,,13000.0,,159.0,,,84.0,GAS RECYCLING,,STIMULATION/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,,HYDRAULIC FRACTURING (SINGLE STAGE),,,SLOTTED LINER/SAND SCREEN,RE-COMPLETION,5300.0
NORTHEAST THOMPSONVILLE,WILCOX (HINNANT-1 SAND),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,27.2624,-98.9042,GAS,2006.0,PRIMARY RECOVERY,MATURE,32.00,640.0,,ONSHORE,-830.0,283.0,6742.0,GAS DRIVE,1214:LISTRIC FAULT,9330.0,8500.0,3.0,500.0,PALEOGENE,24:COASTAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALENONE,80.0,0.8,19.51,SANDSTONE,FINE-GRAINED SAND,,,PRIMARY INTERGRANULAR,15.0,28.0,58.0,,0.0,0.0,,3.0,,,,,126.0,,,,,,STIMULATION,,HYDRAULIC FRACTURING (SINGLE STAGE),,,,,8700.0
ORMEN LANGE,EGGA (VALE)/JORSALFARE,1P ,NORWAY,EUROPE,MID-NORWAY SHELF,63.541,5.3375,GAS,2012.0,PRIMARY RECOVERY,PEAK OR PLATEAU,15.00,0.0,387800.0,OFFSHORE,3100.39,204.8,4191.59,GAS DRIVE,113:INVERSION ANTICLINE,5593.83,8694.23,3.0,862.86,PALEOGENE/CRETACEOUS,25:DEEP MARINE,TANK LIKE, LATERAL FACIES CHANGE/LATERAL SHALE-OUT,164.04,0.9,,SANDSTONE,,SUBARKOSE,,PRIMARY INTERGRANULAR,29.0,499.53,0.0,,0.0,0.0,59514.58,14.25,,,9000.0,30.0,2708.39,,,75.0,,,DRILLING/SAND CONTROL/OTHER RESERVOIR MANAGEMENT,HORIZONTAL WELL,,,,GRAVEL PACK/SAND SCREEN,HYDRATE INHIBITOR TREATMENT,9557.09
OSO,AGBADA (1Y1-2Y2),1P ,NIGERIA,AFRICA,NIGER DELTA,4.309,7.6502,GAS-CONDENSATE,1998.0,SECONDARY RECOVERY,PEAK OR PLATEAU,20.00,55.0,110000.0,OFFSHORE,50.0,232.0,6305.0,AQUIFER DRIVE,1181:ROLLOVER ANTICLINE,9450.0,9500.0,2.0,1800.0,NEOGENE,24:COASTAL,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE,900.0,0.8,,SANDSTONE,MEDIUM-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,24.0,,47.8,0.7,0.0,0.0,,213.0,,,,17.5,,,,,GAS RECYCLING,,,,,,,,,10400.0
OZONA,OZONA CANYON,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,30.7041,-101.1726,GAS,2004.0,PRIMARY RECOVERY,DECLINE,,0.0,23671.0,ONSHORE,-2250.0,154.0,2636.0,GAS DRIVE,2112:LATERAL DEPOSITIONAL PINCH-OUT,5250.0,3000.0,5.0,,PERMIAN,25:DEEP MARINE,LAYER-CAKE,SHALELATERAL FACIES CHANGE/LATERAL DIAGENETIC CHANGE/NON-FRACTURED ZONE,1200.0,0.25,4.27,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,SUBLITHARENITE,TYPE II,MICROPOROSITY,7.0,0.01,68.0,,0.0,0.0,,3.0,,,,45.0,302.0,,,81.8,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE)/HYDRAULIC FRACTURING (MULTI-STAGE),,,,ACID WASH/SELECTIVE PERFORATION,4165.0
PABST,10100-10150-10300 SANDS,2P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,29.3439,-88.0198,GAS,2009.0,PRIMARY RECOVERY,DECLINE,24.00,0.0,19876.0,OFFSHORE,413.0,194.0,5567.0,GAS DRIVE,1181:ROLLOVER ANTICLINE,9387.0,9800.0,4.0,,NEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL SHALE-OUT/RESERVOIR BODY BOUNDARY/SHALE-FILLED CHANNEL,600.0,0.67,23.47,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,25.0,75.0,0.0,,0.0,0.0,,11.0,,,,52.0,65.8,,,67.0,,,,,,,,,,10329.5
PAGERUNGAN,NGIMBANG CLASTICS,1P ,INDONESIA,ASIA-PACIFIC,JAVA EAST,-6.9342,115.8633,GAS,2002.0,PRIMARY RECOVERY,PEAK OR PLATEAU,14.00,170.0,87000.0,OFFSHORE,210.0,171.79515405500493,3100.0,GAS DRIVE,113:INVERSION ANTICLINE,5490.0,5700.0,6.0,800.0,PALEOGENE,21:FLUVIAL,JIGSAW-PUZZLE,SHALE/COALLATERAL SHALE-OUT,300.0,0.7,,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,LITHARENITE,,PRIMARY INTERGRANULAR,21.0,840.0,54.0,,0.0,1.76,,10.0,,,,18.0,,,,,,,,,,,,,,
PALM VALLEY,PACOOTA AND STAIRWAY,1P ,AUSTRALIA,ASIA-PACIFIC,AMADEUS,-24.0003,132.7698,GAS,2009.0,PRIMARY RECOVERY,DECLINE,11.00,3363.0,4184.0,ONSHORE,-2540.0,155.0,3074.0,GAS DRIVE,1112:FORELAND ANTICLINE,5656.0,3117.0,6.0,1600.0,ORDOVICIAN,24:COASTAL,JIGSAW-PUZZLE,SHALE/TIGHT CLASTICSNON-FRACTURED ZONE,1600.0,,53.04,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND/MEDIUM-GRAINED SAND,QUARTZ ARENITE,TYPE II,MICROPOROSITY,4.0,0.02,0.0,,0.0,2.12,,,,,300000.0,45.0,141.0,,,26.8,,,DRILLING/STIMULATION/OTHER RESERVOIR MANAGEMENT,,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,SIDETRACKING,6248.5
PARSONS LAKE,MARTIN CREEK-KAMIK (PARSONS),3P ,CANADA,NORTH AMERICA,BEAUFORT-MACKENZIE,68.9745,-133.5293,GAS,2008.0,DEVELOPMENT PENDING,,,0.0,,ONSHORE,-197.0,194.0,4194.0,GAS DRIVE,1181:ROLLOVER ANTICLINE,8612.0,8415.0,10.0,1066.0,CRETACEOUS,21:FLUVIAL,LAYER-CAKE,BLOCK-BOUNDING FAULT/SHALERESERVOIR BODY BOUNDARY,1161.0,0.53,46.03,SANDSTONE,MEDIUM-GRAINED SAND/COARSE-GRAINED SAND,QUARTZ ARENITE,,PRIMARY INTERGRANULAR,13.0,100.0,40.0,,0.0,1.0,,10.6,,,22250.0,20.0,575.0,,,61.0,,,,,,,,,,9350.0
PECOS SLOPE-PECOS SLOPE WEST,ABO,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,PERMIAN,33.5606,-104.2916,GAS,2010.0,PRIMARY RECOVERY,MATURE,1186.00,160.0,19100.0,ONSHORE,-4000.0,102.0,1125.0,GAS DRIVE,2111:LATERAL FACIES CHANGE,2200.0,-1800.0,0.75,2900.0,PERMIAN,21:FLUVIAL,LABYRINTH, LATERAL SHALE-OUT/NON-FRACTURED ZONE,530.0,0.66,9.14,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,ARKOSE,TYPE II,MICROPOROSITY,13.0,0.04,53.5,0.01,0.0,5.2,,0.2,,,104000.0,38.5,167.0,,,64.5,,,DRILLING/STIMULATION,INFILL WELL,ACIDIZATION/HYDRAULIC FRACTURING (SINGLE STAGE),,,,,
PINEDALE ANTICLINE,LANCE/ERICSON-ROCK SPRINGS,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GREATER GREEN RIVER,42.5758,-109.7347,GAS,2011.0,PRIMARY RECOVERY,PEAK OR PLATEAU,2207.00,10.0,265146.0,ONSHORE,-7000.0,215.0,6900.0,GAS DRIVE,123:THRUST FAULT,7500.0,500.0,6.0,6000.0,CRETACEOUS,21:FLUVIAL,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULT/SHALELATERAL FACIES CHANGE/LATERAL SHALE-OUT,6000.0,0.13,243.84,SANDSTONE,FINE-GRAINED SAND,LITHARENITE,TYPE II,PRIMARY INTERGRANULAR,9.0,0.0,52.0,,0.0,0.54,,9.0,,,,,9785.0,,,65.1,,,DRILLING/STIMULATION/ARTIFICIAL LIFT/OTHER RESERVOIR MANAGEMENT,INFILL WELL/HORIZONTAL WELL,HYDRAULIC FRACTURING (MULTI-STAGE),,PLUNGER LIFT,,ACID WASH/COILED TUBING TREATMENT/PAD DRILLING/WATER PLUGGING,3250.0
POPEYE,G SAND,1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN OFFSHORE,27.85,-90.75,GAS,2007.0,PRIMARY RECOVERY,DECLINE,5.00,370.0,30556.0,OFFSHORE,2100.0,194.0,7980.0,AQUIFER DRIVE,1213:NORMAL-FAULT HANGING WALL,8900.0,11000.0,5.5,800.0,NEOGENE,25:DEEP MARINE,LAYER-CAKE,BLOCK-BOUNDING FAULT/STRUCTURAL SADDLE/SHALELATERAL FACIES CHANGE/SEALING FAULT,130.0,0.6,,SANDSTONE,VERY FINE-GRAINED SAND/FINE-GRAINED SAND,SUBARKOSE,,PRIMARY INTERGRANULAR,29.0,,0.0,,0.0,0.0,,,,,,20.0,127.0,,,59.0,,,SAND CONTROL,,,,,GRAVEL PACK,,
PORT ACRES,FRIO (LOWER HACKBERRY),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,29.88,-94.0,GAS-CONDENSATE,2006.0,PRIMARY RECOVERY,MATURE,,160.0,,ONSHORE,-16.0,213.0,9015.0,GAS DRIVE,2241:CHANNEL-FILL,10236.0,10220.0,1.4,336.0,PALEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE,600.0,0.42,7.92,SANDSTONE,MEDIUM-GRAINED SAND,LITHIC ARKOSE,,PRIMARY INTERGRANULAR,29.0,275.0,50.4,,0.0,0.1,,50.0,,,50000.0,33.0,64.2,,,87.6,,,,,,,,,,10600.0
PORT ARTHUR,FRIO (LOWER HACKBERRY),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,29.9208,-93.9679,GAS-CONDENSATE,2007.0,PRIMARY RECOVERY,MATURE,17.00,160.0,5628.0,ONSHORE,-2.0,230.0,9115.0,AQUIFER DRIVE,1181:ROLLOVER ANTICLINE,10700.0,10700.0,2.0,,PALEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE,SHALELATERAL FACIES CHANGE,875.0,0.6,,SANDSTONE,FINE-GRAINED SAND/MEDIUM-GRAINED SAND,ARKOSE,,PRIMARY INTERGRANULAR,33.4,156.5,50.0,,0.0,0.0,,50.0,,,67900.0,35.0,,,,,,,DRILLING,INFILL WELL,,,,,,11000.0
PROVIDENT CITY,WILCOX (M AND S SANDS),1P ,UNITED STATES OF AMERICA,NORTH AMERICA,GULF OF MEXICO NORTHERN ONSHORE,29.575,-96.237,GAS,1997.0,PRIMARY RECOVERY,DECLINE,19.00,0.0,3333.0,ONSHORE,-140.0,295.0,11360.0,GAS DRIVE,1181:ROLLOVER ANTICLINE,12600.0,12500.0,3.0,,PALEOGENE,25:DEEP MARINE,JIGSAW-PUZZLE,BLOCK-BOUNDING FAULTLATERAL FACIES CHANGE/SHALE-FILLED CHANNEL,1142.0,0.08,,SANDSTONE,FINE-GRAINED SAND,LITHIC ARKOSE,,SECONDARY INTRAGRANULAR,18.0,,0.0,,0.0,0.0,,,,,,40.0,,,,,,,,,,,,,,12500.0
